,item_nbr,sku,brand,pos_qty,pos_sales,Date
8219,576905994,3194722,Nutramigen / Allergy,0,0.0,2023-07-15
5632,2884552,1269807,Enfamil,1082,77679.77,2023-07-15
5748,575182522,2050728,Enfamil,0,0.0,2023-07-15
9754,7904452,3204862,Specialty,74,619.88,2023-07-15
2609,2870265,1241760,Enfamil,233,16739.27,2023-07-15
9923,555104251,3168834,Super High Premium,1623,75955.58,2023-07-15
3942,2884594,1274015,Enfamil,2340,86819.67,2023-07-15
6987,2667021,1158652,Enfamil WIC,3743,24789.26,2023-07-15
3713,581623211,3186640,Enfamil,0,0.0,2023-07-15
3715,578767985,2050880,Enfamil,-7,-82.74,2023-07-15
3716,650146549,3219261,Enfamil,3485,241876.93,2023-07-15
7335,7903108,2050691,Enfamil WIC,142520,2845214.54,2023-07-15
2940,30193491,1278789,Enfamil,3747,217621.84,2023-07-15
3278,2884573,1274013,Enfamil,65,2415.05,2023-07-15
9194,585731258,1281334,Specialty,0,0.0,2023-07-15
8682,260085781,2050660,Nutramigen / Allergy,8064,442558.22,2023-07-15
3717,577723571,2051716,Enfamil,0,0.0,2023-07-15
8683,2635245,2049717,Nutramigen / Allergy,1035,4322.18,2023-07-15
3718,577723574,2051717,Enfamil,0,0.0,2023-07-15
3719,260006352,2039733,Enfamil,0,0.0,2023-07-15
12362,30305920,ENFAMIL0005679690594,Enfamil,4688,317866.07,2023-07-15
3382,567294751,2044708,Enfamil,8,275.0,2023-07-15
3720,567213431,2044707,Enfamil,0,0.0,2023-07-15
5633,30193490,1278787,Enfamil,2248,130886.31,2023-07-15
12421,31462562,ENFAGROW0005679600609,Enfagrow,225,7871.25,2023-07-15
1608,31749037,3176973,Enfamil,-5,-232.35,2023-07-15
7353,2684415,2051560,Enfamil WIC,181596,3252308.09,2023-07-15
696,260008058,2026652,Enfagrow,0,0.0,2023-07-15
9131,587572923,3168591,Specialty,0,0.0,2023-07-15
10743,581323024,3141465,Super High Premium,0,0.0,2023-07-15
10809,581615953,3123461,Vitamins,145,836.92,2023-07-15
11997,30196611,ENFAMIL0005679690600,Enfamil,7,489.39,2023-07-15
9411,576905993,3168592,Specialty,0,0.0,2023-07-15
2063,584727078,3192255,Enfamil,38,1584.0,2023-07-15
4046,567284252,3263944,Enfamil,23032,1079054.35,2023-07-15
2064,567213439,3172817,Enfamil,0,0.0,2023-07-15
2062,574258300,3173309,Enfamil,0,0.0,2023-07-15
2065,567213435,2044678,Enfamil,0,0.0,2023-07-15
2066,550357967,3180902,Enfamil,0,0.0,2023-07-15
8611,567530185,2004138,Nutramigen / Allergy,0,0.0,2023-07-15
12132,30305086,ENFAMIL0005679680595,Enfamil,-1,-30.97,2023-07-15
4047,584854469,3268271,Enfamil,3005,38399.46,2023-07-15
171,652513690,3189347,Enfagrow,20,382.88,2023-07-15
628,652513659,3189345,Enfagrow,4942,149835.38,2023-07-15
6113,567284249,2051531,Enfamil,8299,78475.46,2023-07-15
12318,30305981,ENFAMIL0005679690591,Enfamil,1953,132175.75,2023-07-15
6114,550342754,2004137,Enfamil,0,0.0,2023-07-15
6115,260006317,3271279,Enfamil,5474,212440.26,2023-07-15
10690,596927539,2055825,Super High Premium,0,0.0,2023-07-15
12495,30305858,ENFAMIL0005679690596,Enfamil,2251,152777.57,2023-07-15
7612,2684380,2051530,Enfamil WIC,8137,40196.66,2023-07-15
172,260008044,2015919,Enfagrow,0,0.0,2023-07-15
7614,2611686,3271390,Enfamil WIC,22660,540972.38,2023-07-15
10135,571444203,2042059,Super High Premium,0,0.0,2023-07-15
10136,574258301,3199413,Super High Premium,0,0.0,2023-07-15
10137,596915600,2055825,Super High Premium,0,0.0,2023-07-15
12840,50195401,ENFAMIL0005679680635,Enfamil,2438,34028.86,2023-07-15
11962,50195397,ENFAMIL0005679600627,Enfamil,881,46106.37,2023-07-15
4740,567284242,3198879,Enfamil,21985,1142534.64,2023-07-15
8940,551504295,1222396,Specialty,0,0.0,2023-07-15
10581,555219839,2032919,Super High Premium,0,0.0,2023-07-15
10356,651283843,3199418,Super High Premium,0,0.0,2023-07-15
2381,567284250,2044704,Enfamil,0,0.0,2023-07-15
2380,569043057,3264230,Enfamil,2287,79400.76,2023-07-15
6519,7904557,2004137,Enfamil,0,0.0,2023-07-15
10518,577723573,2050291,Super High Premium,0,0.0,2023-07-15
86,557655333,2039738,Enfagrow,0,0.0,2023-07-15
6518,550265663,3204864,Enfamil,1711,36913.68,2023-07-15
12643,50195398,ENFAMIL0005679600626,Enfamil,480,34393.57,2023-07-15
8929,571563522,3168592,Specialty,12927,382876.83,2023-07-15
6517,7904550,3179305,Enfamil,3669,67910.25,2023-07-15
7083,2667028,3181651,Enfamil WIC,7648,178204.5,2023-07-15
257,587572922,3170182,Enfagrow,4030,132906.43,2023-07-15
5749,552530590,2020391,Enfamil,0,0.0,2023-07-15
5415,584854468,3208437,Enfamil,1912,28455.6,2023-07-15
8070,551355517,2009112,Nutramigen / Allergy,0,0.0,2023-07-15
11506,4047284,1015278,Vitamins,31,557.07,2023-07-15
6516,567284244,3125595,Enfamil,0,0.0,2023-07-15
6515,557655345,3125594,Enfamil,16234,531093.87,2023-07-15
7671,551174858,2050676,Nutramigen / Allergy,0,0.0,2023-07-15
11532,4001206,1014867,Vitamins,86,331.41,2023-07-15
10863,583919567,3123461,Vitamins,0,0.0,2023-07-15
4586,30697615,2015389,Enfamil,-2,-49.94,2023-07-15
12718,50195396,ENFAMIL0005679690624,Enfamil,1165,88958.1,2023-07-15
8050,2875354,1239201,Nutramigen / Allergy,4,91.36,2023-07-15
3617,30782926,2015336,Enfamil,685,49040.14,2023-07-22
10494,577723573,2050291,Super High Premium,0,0.0,2023-07-22
8588,661511631,3200488,Nutramigen / Allergy,2059,49025.42,2023-07-22
10665,555219839,2032919,Super High Premium,0,0.0,2023-07-22
8587,551174858,2050676,Nutramigen / Allergy,2,60.0,2023-07-22
7019,7903108,2050691,Enfamil WIC,92193,1840757.66,2023-07-22
8585,554228278,2049518,Nutramigen / Allergy,13012,231372.8,2023-07-22
8583,2875354,1239201,Nutramigen / Allergy,9,205.56,2023-07-22
7654,576905994,3194722,Nutramigen / Allergy,0,0.0,2023-07-22
9904,651283843,3199418,Super High Premium,0,0.0,2023-07-22
4588,30193082,2014690,Enfamil,1012,47002.37,2023-07-22
7652,2684457,2050661,Nutramigen / Allergy,50953,1925476.64,2023-07-22
12600,30306000,ENFAGROW0005679680598,Enfagrow,41,654.77,2023-07-22
6384,567284250,2044704,Enfamil,0,0.0,2023-07-22
6385,557655356,2051562,Enfamil,16101,478358.97,2023-07-22
1152,260008058,2026652,Enfagrow,0,0.0,2023-07-22
4988,552530590,2020391,Enfamil,0,0.0,2023-07-22
5000,579134589,3118127,Enfamil,0,0.0,2023-07-22
7655,2635245,2049717,Nutramigen / Allergy,791,3161.01,2023-07-22
6374,260006352,2039733,Enfamil,0,0.0,2023-07-22
4593,30193491,1278789,Enfamil,4089,224282.01,2023-07-22
11169,551726319,2011692,Vitamins,0,0.0,2023-07-22
6376,557655345,3125594,Enfamil,21205,690937.71,2023-07-22
8273,574439788,3130631,Nutramigen / Allergy,3800,265739.09,2023-07-22
10920,4001206,1014867,Vitamins,114,483.88,2023-07-22
3656,584727077,3172819,Enfamil,137,4648.4,2023-07-22
10921,4007437,1253339,Vitamins,190,880.07,2023-07-22
12195,30305999,ENFAGROW0005679680599,Enfagrow,1741,27769.43,2023-07-22
7281,2667021,1158652,Enfamil WIC,3406,22592.08,2023-07-22
6029,584854469,3268271,Enfamil,2454,31452.56,2023-07-22
454,652513690,3189347,Enfagrow,16,325.02,2023-07-22
10482,651283844,3226132,Super High Premium,876,26913.29,2023-07-22
4987,567213430,2044709,Enfamil,0,0.0,2023-07-22
6378,554228279,3204863,Enfamil,21478,275284.98,2023-07-22
4984,550265663,3204864,Enfamil,1502,32649.88,2023-07-22
12762,30305696,ENFAMIL0005679680590,Enfamil,14,439.58,2023-07-22
6379,567213440,2044711,Enfamil,0,0.0,2023-07-22
1151,260008044,2015919,Enfagrow,0,0.0,2023-07-22
9891,551355463,1249544,Specialty,0,0.0,2023-07-22
3275,2884587,1274014,Enfamil,0,0.0,2023-07-22
8769,7904452,3204862,Specialty,59,521.72,2023-07-22
6030,581623211,3186640,Enfamil,0,0.0,2023-07-22
5995,30697614,2008810,Enfamil,0,0.0,2023-07-22
7370,2684415,2051560,Enfamil WIC,158558,2840325.56,2023-07-22
11046,4001213,1014879,Vitamins,189,1476.75,2023-07-22
8526,7900574,2049717,Nutramigen / Allergy,0,0.0,2023-07-22
5952,574444649,2053275,Enfamil,0,0.0,2023-07-22
319,652513659,3189345,Enfagrow,3807,115671.05,2023-07-22
4546,7904557,2004137,Enfamil,0,0.0,2023-07-22
8511,7900560,1258556,Nutramigen / Allergy,0,0.0,2023-07-22
5567,574258295,2050879,Enfamil,0,0.0,2023-07-22
4949,30193461,1278790,Enfamil,2311,107208.04,2023-07-22
10787,563982269,1281223,Unknown,-1,-3.98,2023-07-22
12119,30305086,ENFAMIL0005679680595,Enfamil,4,123.88,2023-07-22
2657,260006317,3271279,Enfamil,4681,181617.97,2023-07-22
2658,567213439,3172817,Enfamil,-1,-159.92,2023-07-22
2661,575182522,2050728,Enfamil,0,0.0,2023-07-22
9793,551504295,1222396,Specialty,0,0.0,2023-07-22
12090,30342037,NUTRAMIGEN / ALLERGY0005679600498,Nutramigen / Allergy,717,21473.21,2023-07-22
7537,2611686,3271390,Enfamil WIC,15800,377208.11,2023-07-22
8771,587572923,3168591,Specialty,0,0.0,2023-07-22
12844,50195401,ENFAMIL0005679680635,Enfamil,2496,34856.73,2023-07-22
4547,578767986,2044905,Enfamil,-8,-62.56,2023-07-22
8770,552913489,1282188,Specialty,0,0.0,2023-07-22
2656,550342753,2040264,Enfamil,0,0.0,2023-07-22
10784,577723572,2050292,Super High Premium,0,0.0,2023-07-22
10399,596927539,2055825,Super High Premium,0,0.0,2023-07-22
233,557655333,2039738,Enfagrow,0,0.0,2023-07-22
12373,30305920,ENFAMIL0005679690594,Enfamil,4140,280803.55,2023-07-22
1288,562987487,2039770,Enfamil,0,0.0,2023-07-22
6031,584727078,3192255,Enfamil,27,1108.0,2023-07-22
244,550265666,2039832,Enfagrow,53,881.8,2023-07-22
6032,567284243,3192028,Enfamil,4098,154102.47,2023-07-22
529,260029332,2039898,Enfagrow,0,0.0,2023-07-22
4543,577723571,2051716,Enfamil,0,0.0,2023-07-22
1064,555115354,3158116,Enfagrow,0,0.0,2023-07-22
4300,574258297,2050880,Enfamil,5165,60722.4,2023-07-22
11111,581615953,3123461,Vitamins,271,4082.76,2023-07-22
8391,551355517,2009112,Nutramigen / Allergy,0,0.0,2023-07-22
12027,30196611,ENFAMIL0005679690600,Enfamil,10,701.7,2023-07-22
4301,567213429,2044708,Enfamil,0,0.0,2023-07-22
11098,31198018,1015280,Vitamins,278,4550.1,2023-07-22
4948,30193083,2014689,Enfamil,2903,158831.95,2023-07-22
1049,579156399,2055320,Enfagrow,0,0.0,2023-07-22
9962,571444203,2042059,Super High Premium,0,0.0,2023-07-22
8325,260085781,2050660,Nutramigen / Allergy,5363,294151.95,2023-07-22
8327,554261587,2038263,Nutramigen / Allergy,0,0.0,2023-07-22
9963,555104251,3168834,Super High Premium,1437,67006.02,2023-07-22
1293,575182521,3180085,Enfamil,0,0.0,2023-07-22
5037,2679139,3127349,Enfamil,0,0.0,2023-07-22
3649,567284247,2048566,Enfamil,0,0.0,2023-07-22
4299,650146549,3219261,Enfamil,4730,329216.55,2023-07-22
2608,31749037,3176973,Enfamil,-1,-46.47,2023-07-22
974,595589032,3188849,Enfagrow,0,0.0,2023-07-22
2317,567284245,3172817,Enfamil,4,113.56,2023-07-22
10172,596915600,2055825,Super High Premium,0,0.0,2023-07-22
7979,658399760,3200488,Nutramigen / Allergy,0,0.0,2023-07-22
